,time,fit_score,sample_size,itterations,attempts,algorithm_name
442,0.40326547622680664,9259.137256869111,15,10,2,MIMIC
443,0.0,7513.498792288649,15,10,2,Simulated Annealing
444,0.1136019229888916,9323.907015152468,15,10,4,Genetic
445,0.0,8483.21832268772,15,10,4,Random Hill Climb
446,0.9216079711914062,9429.699263967152,15,10,4,MIMIC
447,0.0011527538299560547,7428.985512033862,15,10,4,Simulated Annealing
448,0.11609315872192383,9557.973474303353,15,10,6,Genetic
449,0.0,8457.175793385615,15,10,6,Random Hill Climb
450,0.7760248184204102,9714.764334119298,15,10,6,MIMIC
451,0.0,8221.201041652892,15,10,6,Simulated Annealing
452,0.1050875186920166,8831.117907171685,15,10,8,Genetic
453,0.0009963512420654297,6848.607722429941,15,10,8,Random Hill Climb
454,0.9531822204589844,8756.48197861529,15,10,8,MIMIC
455,0.0,7703.342114404598,15,10,8,Simulated Annealing
456,0.116424560546875,9839.878151790708,15,10,10,Genetic
457,0.0004951953887939453,8839.46747833246,15,10,10,Random Hill Climb
458,0.9677348136901855,9826.159904632328,15,10,10,MIMIC
459,0.0005056858062744141,8151.792113655881,15,10,10,Simulated Annealing
460,0.10726237297058105,8894.35035325209,15,10,12,Genetic
461,0.0,7791.098781660588,15,10,12,Random Hill Climb
462,0.9700038433074951,8962.383885781246,15,10,12,MIMIC
463,0.0,7591.953951024357,15,10,12,Simulated Annealing
464,0.11072206497192383,10850.587643953406,15,10,14,Genetic
465,0.0,10079.334865697512,15,10,14,Random Hill Climb
466,0.9280745983123779,11301.530372643088,15,10,14,MIMIC
467,0.0,10079.334865697512,15,10,14,Simulated Annealing
468,0.10794258117675781,9078.931459590374,15,10,16,Genetic
469,0.000997781753540039,8099.409151308191,15,10,16,Random Hill Climb
470,1.195207118988037,8974.939464618154,15,10,16,MIMIC
471,0.0009975433349609375,7994.155224719221,15,10,16,Simulated Annealing
472,0.15999627113342285,10675.50933383121,15,10,18,Genetic
473,0.0,9378.359726192399,15,10,18,Random Hill Climb
474,1.727651834487915,10630.301737981434,15,10,18,MIMIC
475,0.0,9216.016424282847,15,10,18,Simulated Annealing
476,0.20567965507507324,11535.259745532738,15,10,20,Genetic
477,0.0,10639.217432717918,15,10,20,Random Hill Climb
478,1.2279908657073975,11528.429493516063,15,10,20,MIMIC
479,0.0,10987.411543177128,15,10,20,Simulated Annealing
480,0.03975248336791992,13481.659544547103,20,10,2,Genetic
481,0.0,11990.61687442586,20,10,2,Random Hill Climb
482,0.7095024585723877,13690.293611397949,20,10,2,MIMIC
483,0.0,11990.61687442586,20,10,2,Simulated Annealing
484,0.11760807037353516,15840.158205053136,20,10,4,Genetic
