,time,fit_score,sample_size,itterations,attempts,algorithm_name
4337,0.0019931793212890625,27753.780443145715,45,65,10,Random Hill Climb
4338,5.315433740615845,27616.868379127034,45,65,10,MIMIC
4339,0.004058122634887695,28283.799704436293,45,65,10,Simulated Annealing
4340,1.445563554763794,31988.30354431255,45,65,12,Genetic
4341,0.0009970664978027344,27753.780443145715,45,65,12,Random Hill Climb
4342,6.184905290603638,27616.868379127034,45,65,12,MIMIC
4343,0.0029897689819335938,28283.799704436293,45,65,12,Simulated Annealing
4344,1.3555660247802734,31988.30354431255,45,65,14,Genetic
4345,0.00299072265625,29269.458733744992,45,65,14,Random Hill Climb
4346,7.0312793254852295,27616.868379127034,45,65,14,MIMIC
4347,0.0029897689819335938,28283.799704436293,45,65,14,Simulated Annealing
4348,1.4577035903930664,31988.30354431255,45,65,16,Genetic
4349,0.0029900074005126953,29269.458733744992,45,65,16,Random Hill Climb
4350,7.977547645568848,27616.868379127034,45,65,16,MIMIC
4351,0.001993417739868164,28283.799704436293,45,65,16,Simulated Annealing
4352,1.397599697113037,31988.30354431255,45,65,18,Genetic
4353,0.0029876232147216797,29269.458733744992,45,65,18,Random Hill Climb
4354,10.26809811592102,27616.868379127034,45,65,18,MIMIC
4355,0.002990245819091797,28283.799704436293,45,65,18,Simulated Annealing
4356,1.5853171348571777,31988.30354431255,45,65,20,Genetic
4357,0.003986358642578125,29269.458733744992,45,65,20,Random Hill Climb
4358,10.62933087348938,27616.868379127034,45,65,20,MIMIC
4359,0.0029859542846679688,28283.799704436293,45,65,20,Simulated Annealing
4360,0.23604846000671387,29346.43279678401,45,65,2,Genetic
4361,0.0009889602661132812,24900.563444903273,45,65,2,Random Hill Climb
4362,1.5366871356964111,27616.868379127034,45,65,2,MIMIC
4363,0.0,24900.563444903273,45,65,2,Simulated Annealing
4364,0.5684843063354492,30648.942190999296,45,65,4,Genetic
4365,0.0009970664978027344,25302.76187697597,45,65,4,Random Hill Climb
4366,2.460376739501953,27616.868379127034,45,65,4,MIMIC
4367,0.0019884109497070312,27142.559880979275,45,65,4,Simulated Annealing
4368,0.7725222110748291,31376.434859981728,45,65,6,Genetic
4369,0.001992464065551758,27753.780443145715,45,65,6,Random Hill Climb
4370,3.346832036972046,27616.868379127034,45,65,6,MIMIC
4371,0.001996755599975586,27404.865617825475,45,65,6,Simulated Annealing
4372,0.820831298828125,31376.434859981728,45,65,8,Genetic
4373,0.000993490219116211,27753.780443145715,45,65,8,Random Hill Climb
4374,4.249936819076538,27616.868379127034,45,65,8,MIMIC
4375,0.001993417739868164,28187.44500206263,45,65,8,Simulated Annealing
4376,0.8575561046600342,31376.434859981728,45,65,10,Genetic
4377,0.0019936561584472656,27753.780443145715,45,65,10,Random Hill Climb
4378,5.265404939651489,27616.868379127034,45,65,10,MIMIC
4379,0.002997159957885742,28283.799704436293,45,65,10,Simulated Annealing
4380,1.3433444499969482,31988.30354431255,45,65,12,Genetic
4381,0.0019931793212890625,27753.780443145715,45,65,12,Random Hill Climb
4382,6.066995620727539,27616.868379127034,45,65,12,MIMIC
4383,0.0029878616333007812,28283.799704436293,45,65,12,Simulated Annealing
4384,1.3483600616455078,31988.30354431255,45,65,14,Genetic
4385,0.002991914749145508,29269.458733744992,45,65,14,Random Hill Climb
4386,7.109907150268555,27616.868379127034,45,65,14,MIMIC
4387,0.002979755401611328,28283.799704436293,45,65,14,Simulated Annealing
4388,1.4052746295928955,31988.30354431255,45,65,16,Genetic
4389,0.0019941329956054688,29269.458733744992,45,65,16,Random Hill Climb
4390,7.941865682601929,27616.868379127034,45,65,16,MIMIC
4391,0.002989053726196289,28283.799704436293,45,65,16,Simulated Annealing
4392,1.31532621383667,31988.30354431255,45,65,18,Genetic
4393,0.002989053726196289,29269.458733744992,45,65,18,Random Hill Climb
4394,8.862074136734009,27616.868379127034,45,65,18,MIMIC
4395,0.003908872604370117,28283.799704436293,45,65,18,Simulated Annealing
4396,1.3113019466400146,31988.30354431255,45,65,20,Genetic
